"id";"created";"changed";"archived";"Artist";"Title";"Record Label(s)";"Year Of Release";"Format";"Genre";"Sub-Genre";"Notes";"Status";"Condition";"Info / Notes / Links";"CanCon?"
"4977";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Thompson, Aaron";"Aaron Thompson";"Sockets/Twilight Parade";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"beautiful songs. they took a while to grow on me but the delicate melodies are quite full and tell lovely stories. good for am mixtape and william tell (http://www.myspace.com/aaronthompsonsong)";"No"
"4978";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Taylor, Adam";"Play The Piano Drunk";"Drama";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"pretty and dramatic, these folk meets pop songs are reflective with some a touch of welcome upbeat. a little bit like shane phillips, but with mr. taylor's own touches. soap box may like it... (http://www.myspace.com/adamtaylormusic)";"No"
"4979";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Collberg, Andrew";"On the Wreath";"Le Pop Musik";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"very indie and sweet tunes, pretty acoustic for the most part. sounds like summer with a little country flair. very meaningful and romantic. good for white lodge/black lodge and william tell (http://www.myspace.com/andrewcollberg)";"No"
"4980";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Antonyand the Johnsons";"Thank You For Your Love";"Secretly Canadian";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"antony keeps it really mellow and simple. just piano or simple guitar and slow beats and pull back on the melodramatics. watch out for swanlights, coming out in the next week. (http://www.myspace.com/antonyandthejohnsons)";"No"
"4981";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Margjeka, Armand";"Margo Margo";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"indie sounding folk songs. the stuff is darling. super cute. (http://www.myspace.com/armandomargjeka)";"No"
"4982";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Astral";"Down the Rabbit Hole";"Vibraphone";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"amazingly beautiful shoegaze with tons of static and trippy adventures down the rabbit hole, so to speak. great for my public shame and aubrey's shindig (full length should be arriving soon) (http://www.myspace.com/astral)";"No"
"4983";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Baird, Bill";"Silence!";"Autubus";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"eerie ambient soundscapes drifting and swirling around a structure of ominous acoustic guitar lines. good for katharsis. (http://www.myspace.com/misterbillbaird)";"No"
"4984";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Black Mountain";"Wilderness Heart";"Jagjaguwar";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"a variety of tunes from mellow to just plain rockin'. they're playful with their effects and the sound goes back to the roots of rock music. good for up for it, music to my ears and off duty trip. (http://www.myspace.com/blackmountain)";"Yes"
"4985";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Brazilian Money";"Brazilian Money";"Self-Released";"2010";"7inch";"CanRock";"-";" ";"On Playlist";"New";"crazy noise-rock givin' off the d.i.y. punk vibe totally engulfed in flames of static and warring guitars.perfect for each one, teach one. (http://www.myspace.com/brazilianmoney)";"Yes"
"4986";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Caretakers, The";"Magic Central";"Hometapes";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"carefully constructed folk songs with a good drive and skilled playing. almost overly technical with almost a lack of real passion... in my opinion anyway. (http://www.myspace.com/thecaretakers)";"Yes"
"4987";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Chain Reaction";"Unfinished Thoughts";"Quorum";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"decent hip-hop, kind of dope and fun. dave shiroky likes it. (http://www.facebook.com/ChainReaction09)";"Yes"
"4988";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Weeds, Cory";"Gaining Power The Mixtape";"Hustle Good";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"largely upbeat performances, mostly covers, in an organ-tenor sax-trumpet-drums combo. it's fairly conventional but there is a kick to things, chiefly coming from the organ. recorded live. (http://www.coryweeds.ca/)";"Yes"
"4989";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Crocodiles";"The Many Deeds of Cory Weeds";"Cellar Live";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"dream pop/shoegaze with drones of whispery guitar washed around good beats and haunting vocals. great for my public shame (http://www.myspace.com/crocodilescrocodilescrocodiles)";"No"
"4990";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Huscroft, Daniel";"Sleep Forever";"Fat Possum";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"incredibly composed folk music right from the heart and sounding just as good as the masters of folk. Great for folkcetera and any weekday show. (http://www.myspace.com/danielhuscroft)";"No"
"4991";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Hanlon, Darren";"Here Is Just For Now";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"simple folk tunes that sound like they've been written pensively in the woods. good for morning time. (http://www.myspace.com/darrenhanlon)";"No"
"4992";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Deadmau5";"I Will Love You At All";"Yep Roc";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"deadmau5 hits us with a whole honest truckload of progressive house that incorporates sounds and textures from space. always cool. good for sunday night groove school. (http://www.myspace.com/deadmau5)";"Yes"
"4993";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Delerium";"At Play Vol. 3";"Play";"2010";"CD";"Electronic";"-";" ";"On Playlist";"New";"acoustic versions of delerium songs... most are pretty adult contemporary with vocalists like sarah mclachlan helping out. oh well. (http://delerium.ca/)";"Yes"
"4994";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Diminished Fifth Records (VA)";"Voice";"Nettwerk";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"a compilation of metal from thrash to black to screamo.. some of its better than others. (http://www.diminishedfifthrecords.com/)";"Yes"
"4995";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Dirty Projectors";"No Intention + Bitte Orca (Expanded Edition)";"Domino";"2010";"CD";"World";"-";" ";"On Playlist";"New";"in this expansion of bitte orca there are some covers, remixes, a live acoustic set and some b-sides/singles.";"No"
"4996";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Duo Concertante";"Wild Bird";"Centrediscs";"2010";"CD";"Experimental";"-";" ";"On Playlist";"New";"This pair is guaranteed to take you on a journey on an emotion-filled rollercoaster played on violin and piano. simple and beautifully intricate. (http://www.duoconcertante.com/)";"Yes"
"4997";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Eiyn Sof";"Bloodstreams";"Blue Fog";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"loving and really lovely folky songs with gentle guitar melodies that drift thoughtfully through tales of passion. sounds fairy-tale esque (http://www.myspace.com/eiynsof)";"Yes"
"4998";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Fake Problems";"Real Ghosts Caught On Tape";"Sideone Dummy";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"super sweet indie-rock, clean and upbeat with a little bit of punk (http://www.myspace.com/fakeproblems)";"No"
"4999";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Flatliners, The";"Cavalcade";"Drive";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"heavy punk rock with such fast instrumentation it's almost really sloppy metal. good for graveyard riot and electric ladyland (http://www.myspace.com/theflatlinerstoronto)";"No"
"5000";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Flying Lotus";"Pattern + Grid World";"Warp";"2010";"CD";"Electronic";"-";" ";"On Playlist";"New";"great grooves, weird and eccentric with a distinct dance-beat. perfect for what will the neighbors think? (http://www.myspace.com/flyinglotus)";"No"
"5001";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Fur Cups For Teeth";"FCFU";"Self-Released";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"this album is electro-clash fun with a strong rock edge. it's youthful, fun and chic. good for those who like robots in disguise and for daydream dance party, electric ladyland and aubrey's shindig (http://www.myspace.com/furcups)";"No"
"5002";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Levine, Gabe";"Long Spun Thread";"Self-Released";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"reflective singer-songwriter stuff sung with a deep voice and an imaginative flare. (http://www.myspace.com/gabelevinemusic)";"No"
"5003";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Gonjasufi";"The Caliph's Tea Party";"Warp";"2010";"CD";"Electronic";"-";" ";"On Playlist";"New";"seriously f*ked music! lots of collaborations on this one bouncing around the psych-electro spectrum like no one's business (http://www.sufisays.com/)";"No"
"5004";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Great Outdoors, The";"Nanton: Live at the Auditorium Hotel";"DDG";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"a canadian, prairie lovin' version of okkervil river. pretty sad alt-country songs that carry you on a nice journey. good for soap box derby. (http://www.myspace.com/thegreatoutdoorsddg)";"Yes"
"5005";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Grinderman";"2";"Anti";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"tough, ferocious rock with great blasts of noisy guitar and touches of what might be called the blues... mean, deep production (http://www.myspace.com/grinderman)";"No"
"5006";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Andy, Horace";"Serious Times";"Minor7 Flat5";"2010";"CD";"World";"-";" ";"On Playlist";"New";"lovely romantic reggae, super downtempo and crooning with a killer jamaican accent. quite nice. (http://www.myspace.com/horaceandy1)";"No"
"5007";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Hot Panda";"How Come I'm Dead?";"Mint";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"a totally fun indie-pop act with lots of playful guitar lines flirting with child-like instruments and fun lyrics. super for instant gratification revoked and white lodge/black lodge (http://www.myspace.com/hotttpanda)";"Yes"
"5008";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Cotton, James";"Giant";"Alligator";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"it's classic blues, nothing bad to say about it. perfect for the morning after and blues witness. (http://www.jamescottonsuperharp.com/)";"No"
"5009";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Barbieri, Joe";"Maison Maravilha";"Le Pop Musik";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"an absolutely perfect blend of jazz and french cafe music. wow, it makes my heart melt. great for french transe and danse. (http://www.joebarbieri.com/)";"No"
"5010";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Jefferson, KellyQuartet";"Next Exit";"Cellar Live";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"regular jazz instrumentation, more or less, but the compositions and performances have a not-so-usual tilt to them. there's a knotty, complex edge to most of the proceedings. there are some vocals on #5. (http://www.myspace.com/kellyjmusic)";"Yes"
"5011";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Walker, Kevin";"Gungo";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"maybe not everyone's cup of tree, but folk that doesn't take itself too seriously. poor singing in the veins of new bad things, which actually gives the music its charm. the music follows suit for sure. (http://www.myspace.com/kevinwalkerrpr)";"Yes"
"5012";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Knowledge of Us, The";"Aware";"Self-Released";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"subdued rock music with long, languishing melodies. pretty deep stuff. great for radio boys in the shortwave mystery and many of the daytime shows. (http://www.theknowledgeofus.com)";"Yes"
"5013";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Loup, Le";"Family";"Hardly Art";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"very much an indie band from the west-coast with downtempo tribal-esque beats and even a few excursions into weird animal collective territory but mostly keeping to the sounds like Early Day Miners. Good for Up For It. (http://www.myspace.com/leloupmusic)";"No"
"5014";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Lordi";"Babez For Breakfast";"The End";"2010";"CD";"Metal";"-";" ";"On Playlist";"New";"very heavy tongue-in-cheek rock. I think they have some pretty good fun with their music even though it is on the brutal side. Good for megawatt mayhem (http://www.lordi.fi/)";"No"
"5015";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Powers, Luke";"Hwy 100";"Phoebe Claire";"2010";"CD";"?";"-";" ";"On Playlist";"New";"some pretty melancholy americana is at work here. good for tombstone after dark. (http://www.myspace.com/lukepowers)";"No"
"5016";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Margot and the Nuclear So And So's";"Buzzard";"Mariel";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"very cute indie-rock that's terribly catchy and quite the charmer. great for up for it and white lodge/black lodge. (http://www.myspace.com/margotandthenuclearsoandsos)";"No"
"5017";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Staples, Mavis";"You Are Not Alone";"Anti";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"incredibly honest r&b filled with blues, packed with soul and it sounds like it's updated with a modern edge with a really strict guitar style. (http://www.myspace.com/mavisstaplesmusic)";"No"
"5018";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Monday the Milestone";"Thursday";"Self-Released";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"tough, slow rapping over fairly well thought out beats and acoustics. An interesting combination of style for sure. The album has parts appropriate for the morning shows and for the Sunday hip-hop shows as well. (http://www.myspace.com/mondaythemilestone)";"Yes"
"5019";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Niktex";"The Power Of Yang";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"really vocal heavy stuff that delves into a youthful daydream that uses folk and cultural (perhaps african) influences. (http://www.myspace.com/niktex)";"No"
"5020";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"No Age";"Everything In Between";"Sub Pop";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"distorted, loud punk-rock with an indie edge. you're met with an intense ferocity and it's super rad (http://www.myspace.com/nonoage)";"No"
"5021";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"No Don't Stop";"Lipsync Karaoke";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"woeful indie songs with a slight bluesy flare. the playing is kept really simple and even the songwriting isn't very progressive but it's kind of interesting none the less. may be good for blue collar bravado or tombstone after dark. (http://www.myspace.com/nodon39tstop)";"Yes"
"5022";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Nobunny";"First Blood";"Goner";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"lo-fi garage pop, funny - nay, darling.. great for fans of jay reatard.  (http://www.myspace.com/nobunnylovesyou)";"No"
"5023";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Noisia";"Split The Atom";"Division";"2010";"CD";"Electronic";"-";" ";"On Playlist";"New";"real badass breakbeat, right up the alley of prodigy and chemical brothers. it's really trippy - going all over the board with the beats - and adventurous. good for what will the neighbours think and the mix up (http://www.myspace.com/denoisia)";"No"
"5024";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Arnalds, �l�f";"Innudir Skinni";"One Little Indian";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"icelandic musician with an indescribably beautiful voice somewhere between cocorosie and bjork blends perfectly with simple musical accompaniment on acoustic instruments, mostly guitar. (http://www.myspace.com/olofarnalds)";"No"
"5025";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"One Eskimo";"One Eskimo";"Shangri-La";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"dreamy music that's written like folk but draws in so many ambient elements that it lies in a delightful niche of creative folk. good for am mixtape and soapbox derby (http://www.oneeskimo.com/)";"No"
"5026";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Orgone";"The Killion Vaults";"ubiquity";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"a funky mix of downtempo instrumentals with great beats for a chilling out at home with classy cocktails. great for electric company (http://www.myspace.com/orgone)";"No"
"5027";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Pallett, Owen";"A Swedish Love Story EP";"Domino";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"every song brings in an incredible playfulness, while being fairly mellow it effortlessly creates a sense of urgency with a whole orchestra of strings on for the ride. up for it will like it, and so will double entendre preserves... and many of the djs I'm sure. (http://www.myspace.com/owenpallettmusic)";"Yes"
"5028";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Random Recipe";"Fold It! Mold It!";"Bonsound";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"fun compination of music that uses some strong hip-hop vocals along side some slow bossa nova jazz melodies. not quite what you'd expect. soapbox derby and her royal opinion may dig it. (http://www.myspace.com/randomrecipe)";"No"
"5029";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Raunchy";"A Discord Electric";"Lifeforce";"2010";"CD";"Metal";"-";" ";"On Playlist";"New";"aggressive black metal that's probably not the best metal ever done but it is too rough for mainstream even though it has some pretty standard riffs. (http://www.myspace.com/raunchy)";"No"
"5030";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Robyn";"Body Talk Pt. 2";"Konichiwa/Cherrytree/Interscope";"2010";"CD";"Electronic";"-";" ";"On Playlist";"New";"another album bridging into mainstream with some somewhat eccentric and terribly catchy tunes. good for mixing into sets. (http://www.myspace.com/robynmyspace)";"No"
"5031";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Roots ManuvaMeets Wrongtom";"Duppy Writer";"Big Dada";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"a distinct reggae feel pervades this rad hip-hop dub that we've got in motion. great for knotted roots. (http://www.wrongtom.com/)";"No"
"5032";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Sam and Luke";"Standing In A Room";"Self-Released";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"really old sounding songs that draw from blues, folk and classic rock (think stuff like muddy waters). all original songs that may fit on shows like the road pops and folkcetera. (http://www.samandluke.com/)";"No"
"5033";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Scythia";"Of War";"Self-Released";"2010";"CD";"Metal";"-";" ";"On Playlist";"New";"almost viking metal but appropriately described as folk-metal on their site. it has such a big sound that the band is able to create terror in the listener... good for megawatt mayhem and nocturntable (http://www.myspace.com/scythiafolkmetal)";"Yes"
"5034";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Savage, Sean Nicholas";"Movin Up In Society";"Arbutus";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"wonderful folky-pop sounding like old guitar strummed stories. incredible fun. (http://www.myspace.com/seannicholassavage)";"Yes"
"5035";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Sleep Good";"Skyclimber";"Autobus";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"nice pop tunes with a hint of retro static and coastal laid-back-ness. good for my public shame. (http://www.myspace.com/sleepgoodmusic)";"No"
"5036";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"SolexVs. Christina Martinex & Jon Spencer";"Amsterdam Throwdown King Street Showdown";"Bonzerat";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"this album is vicious! absolute madness blending fuzzy rock, electro-wah, blues-rock and luscious jazzy vocals. total nuts. good for breaking the tethers, failed pilot and road pops (for sure) (http://www.solex.net/)";"No"
"5037";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Son of Dave";"Shake A Bone";"Kartel";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"rootsy blues music with such good foot-stomping vibes, incredible instrumentation and all-around great production. good for alternative to what? and the blues witness. (http://www.myspace.com/thesonofdave)";"No"
"5038";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Sonny Boy";"The Barfly Theory";"Self-Released";"2010";"CD";"R&B";"-";" ";"On Playlist";"New";"solid soul music with a real classic kind of groove and feel. good for electric company as well as knotted roots (http://www.myspace.com/sonnyboyart)";"No"
"5039";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Sunset";"Loveshines But The Moon Is Shining Too";"Autubus";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"orchestral chamber-pop with finely woven piano lines spiced with lovely vocals. (http://sunset.bandcamp.com/album/loveshines-but-the-moon-is-shining-too)";"No"
"5040";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Superchunk";"Majesty Shredding";"Merge";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"loud indie rock and roll superchunk return with a catchy, bright and alternative album with precision. (http://www.myspace.com/superchunkmusic)";"No"
"5041";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Suuns";"Zeroes QC";"Secretly Canadian";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"these boys are bringing a good vibe with them. it's slightly up the ally of post-rock but uses some pretty heavy electronics on some tracks. it has some fuzzy guitars, a few really good beats and pretty hypnotic melodies overall. great for road pops, perfect for my public shame and there's probably some good songs for all the shows, seriously. (http://www.myspace.com/suuns_)";"No"
"5042";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Swans";"My Father Will Guide Me Up A Rope To The Sky";"Young God";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"these kids know their post-punk/no-wave stuff! walls of guitar droning and chugging and casting you into a spell. (http://www.swans.pair.com/)";"No"
"5043";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"These Are They";"Disposing of Betrayers";"Unruly Sounds";"2010";"CD";"Metal";"-";" ";"On Playlist";"New";"your usual band of black metal, growling and intensity. (http://www.myspace.com/thesearetheychicago)";"No"
"5044";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Trout Fishing in America";"Lookin' At Lucky";"Trout";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"sort of legends... at least their songs are just classic country music worth a listen and a smile as it reminds me of the good ol' days. good for folkcetera. (http://www.troutmusic.com/)";"No"
"5045";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Violent Kin";"Velvet Hideout";"Self-Released";"2010";"CD";"CanRock";"-";" ";"On Playlist";"New";"sweet and simple indie-dance tunes giving you something to boogie-woogie to. sounds kind of old school but not the best imitation ever. recommended for daydream dance party and breaking techniques (http://www.myspace.com/violentkin)";"No"
"5046";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"War From A Harlots Mouth";"MMX";"Lifeforce";"2010";"CD";"Metal";"-";" ";"On Playlist";"New";"incredibly spastic metal, i love how it has no clear beat or structure, its just pure intensity that's right up in your face. (http://www.myspace.com/warfromaharlotsmouth)";"No"
"5047";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Weigh Anchors";"The Sea";"Trusty";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"youthful indie-pop with a little bit of a neutral milk hotel feel for its meloncholy folkiness meets indie song-writing. (http://www.facebook.com/pages/Weigh-Anchors/54000037789?ref=ts)";"No"
"5048";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Weird Weeds, The";"Help Me Name Melody";"Autubus";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"experimental pop up the alley of bands like of of montreal or orange cake mix. fun instruments don't take a chance with melody or structure. singing is way out there. (http://www.myspace.com/weirdweeds)";"No"
"5049";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Y La Bamba";"Lupon";"Tender Loving Empire";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"pretty, mellow folk songs with lots of instruments taking the pieces into quiet wonderworlds. (http://www.myspace.com/ylabamba)";"No"
"5050";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Plotz!";"The Kid";"SNR";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";" ";"No"
"5051";"2010-09-28 20:28:30";"2010-09-28 20:28:30";" ";"Various";"The Music Of Artisanship and War: Volume III";"Diminished Fifth";"2010";"CD";"Metal";"-";" ";"On Playlist";"New";" ";"No"
"5052";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"A Bad Think";"Sara Lee";"Windmark";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"haunting vocals and lush melodies escaping in the background. #3 has some spanish influence but most of the songs are mellow alt-rock. (http://www.myspace.com/abadthink)";"No"
"5053";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Stephens, Adam Haworth";"We Live On Cliffs";"Saddle Creek";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"chill, somewhat sad folky tunes like the swell season. (http://www.adamhstephens.com)";"No"
"5054";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Agent Ribbons";"Chateau Crone";"Antenna Farm";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"a pretty woebegone indie-rock album here reminding me slightly of dressy bessy and dresden dolls (at times) with a touch more of an acoustic sound. good for music to my ears and white lodge/black lodge. (http://www.myspace.com/agentribbons)";"No"
"5055";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Levin, AlexTrio";"New York Portraits";"Self-Released";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"absolutely straight piano-based jazz instrumentals, mostly standards/songs with bass and drums. theres zero adventurousness here but some folks will like it. (http://www.myspace.com/alexlevintrio)";"No"
"5056";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Hicks, Andy";"The Swan Project";"Self-Released";"2010";"CD";"Local";"Rock";" ";"On Playlist";"New";"a traditional folk album with fiddle, guitar and mandolin (i think). (http://andyhicksmusic.com/home.cfm)";"Yes"
"5057";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Bad Plus, The";"Never Stop";"Eone";"2010";"CD";"Jazz";"-";" ";"On Playlist";"New";"no half-crazed black sabbath or rush covers here. this is all original content, by the piano-bass-drums trio that have been called a jazz atrocity. it's a very good atrocity. some great tune titles here, too (http://www.myspace.com/badplus)";"No"
"5058";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Bad Religion";"The Dissent Of Man";"Epitaph";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"nothing really really aggressive on bad religion's latest album. still, it has all of the punk rock you can jam in to 15 songs (http://www.badreligion.com/)";"No"
"5059";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Folds, Ben";"Lonely Avenue";"Nonesuch";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"ben folds bands will love this. the same old indie-pop. (http://benfolds.com/)";"No"
"5060";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Brier, Bennett";"Scorpio And Me";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"very well written woeful folk songs with intelligent lyrics and precise playing. good for her royal opinon, my public shame and folkcetera. (http://www.myspace.com/bennettsongs)";"No"
"5061";"2010-10-04 21:54:05";"2010-10-04 21:54:05";" ";"Johnson, Bill";"Still Blue";"Self-Released";"2010";"CD";"Folk";"-";" ";"On Playlist";"New";"really average blues music. cool guitar riffs albeit nothing special. (http://www.myspace.com/billjohnsonbluesband)";"Yes"
